HUC12,Levee System ID,Inland Flood,Storm Surge
130202030203.0,1605995170.0,0.784,0.0
130202030301.0,2205000003.0,1.315,0.0
130202030301.0,1605301443.0,1.088,0.0
130202030301.0,1605301440.0,1.062,0.0
130202030301.0,2205000071.0,1.088,0.0
130202030301.0,2205000066.0,0.95,0.0
130202030301.0,2205000069.0,1.088,0.0
130202030301.0,2205000067.0,0.944,0.0
130202030301.0,2205000070.0,1.088,0.0
130202030302.0,2205000076.0,0.786,0.0
130202030302.0,2205000066.0,0.964,0.0
130202030302.0,2205000073.0,0.786,0.0
130202030302.0,2205000003.0,1.018,0.0
130202030302.0,2205000077.0,0.786,0.0
130202030302.0,2205000075.0,0.786,0.0
130202030302.0,2205000074.0,0.786,0.0
130202030302.0,2205000072.0,0.786,0.0
130202030302.0,2205000065.0,0.407,0.0
130202030303.0,2205000003.0,0.945,0.0
130202030303.0,2205000004.0,0.641,0.0
130202030303.0,2205000058.0,0.783,0.0
130202030303.0,2205000059.0,0.76,0.0
130202030303.0,2205000063.0,0.857,0.0
130202030303.0,1605995239.0,0.711,0.0
130202030303.0,1605995238.0,0.892,0.0
130202030303.0,2205000074.0,0.892,0.0
130202030303.0,2205000064.0,0.87,0.0
130202030304.0,2205000007.0,0.449,0.0
130202030304.0,2205000062.0,0.586,0.0
130202030304.0,2205000064.0,0.583,0.0
130202030304.0,2205000061.0,0.453,0.0
130202030304.0,2205000060.0,0.574,0.0
130202030304.0,2205000008.0,0.561,0.0
130202030304.0,2205000003.0,0.63,0.0
130202030305.0,2205000004.0,0.577,0.0
130202030305.0,2205000006.0,0.685,0.0
130202030305.0,1605995229.0,0.76,0.0
130202030305.0,1605995233.0,0.567,0.0
130202030305.0,1605995234.0,0.664,0.0
130202030305.0,2205000003.0,0.962,0.0
130202030306.0,2205000004.0,0.755,0.0
130202030306.0,1605995222.0,0.781,0.0
130202030306.0,1605995221.0,0.781,0.0
130202030306.0,1605995229.0,0.706,0.0
130202030306.0,2205000006.0,0.599,0.0
130202030306.0,1605995226.0,0.769,0.0
130202030403.0,1605301441.0,0.998,0.0
130202030403.0,1605995170.0,0.998,0.0
130202030406.0,1605995203.0,0.363,0.0
130202030406.0,1605333438.0,0.363,0.0
130202030406.0,1605333001.0,0.363,0.0
130202030406.0,1605333002.0,0.318,0.0
130202030406.0,1605995202.0,0.363,0.0
130202030407.0,1605333002.0,0.334,0.0
130202030407.0,1605333005.0,0.375,0.0
130202030407.0,1605333003.0,0.393,0.0
130202030410.0,1605333004.0,0.434,0.0
130202030410.0,1605333005.0,0.512,0.0
130202030410.0,1605333003.0,0.549,0.0
130202030508.0,1605883387.0,0.782,0.0
130202030508.0,1605995137.0,0.782,0.0
130202030602.0,1605333009.0,0.322,0.0
130202030602.0,1605333008.0,0.308,0.0
130202030603.0,1605333438.0,0.308,0.0
130202030603.0,1605333002.0,0.361,0.0
130202030603.0,1605333009.0,0.308,0.0
130202030603.0,1605333008.0,0.308,0.0
130202030603.0,1605333010.0,0.308,0.0
130202030604.0,1605333002.0,0.361,0.0
130202030604.0,1605333015.0,0.801,0.0
130202030604.0,1605333017.0,0.894,0.0
130202030604.0,1605333010.0,0.549,0.0
130202030604.0,1605333009.0,0.644,0.0
130202030604.0,1605333018.0,0.784,0.0
130202030604.0,1605333016.0,0.673,0.0
130202030604.0,1605333014.0,0.674,0.0
130202030604.0,1605333012.0,0.674,0.0
130202030604.0,1605995199.0,0.674,0.0
130202030604.0,1605995200.0,0.623,0.0
130202030604.0,1605995201.0,0.674,0.0
130202030604.0,1605333011.0,0.674,0.0
130202030604.0,1605333013.0,0.674,0.0
130202030605.0,1605333004.0,0.448,0.0
130202030607.0,1605333023.0,0.478,0.0
130202030607.0,1605333021.0,0.465,0.0
130202030607.0,1605333019.0,0.488,0.0
130202030607.0,1605333024.0,0.531,0.0
130202030607.0,1605333022.0,0.464,0.0
130202030607.0,1605333020.0,0.624,0.0
130202030607.0,1605995198.0,0.498,0.0
130202030607.0,1605995197.0,0.498,0.0
130202030607.0,1605995196.0,0.498,0.0
130202030608.0,1605883387.0,0.544,0.0
130202030608.0,1605333024.0,0.529,0.0
130202030608.0,1605333006.0,0.529,0.0
130202030608.0,1605995195.0,0.544,0.0
130202030701.0,1605883389.0,0.905,0.0
130202030702.0,1605883389.0,0.758,0.0
130202030702.0,1605333024.0,0.77,0.0
130202030702.0,1605995137.0,0.782,0.0
130202030703.0,1605883389.0,0.8,0.0
130202030704.0,1605883389.0,0.8,0.0
130202030704.0,1605995066.0,0.782,0.0
130202030705.0,1605995066.0,0.782,0.0
130202030802.0,1605995066.0,0.782,0.0
130202030906.0,2205000053.0,1.834,0.0
130202031003.0,1605883388.0,1.834,0.0
130202031003.0,2205000051.0,1.834,0.0
130202031003.0,2205000053.0,1.834,0.0
130202031005.0,2205000050.0,1.662,0.0
130202031006.0,1605883388.0,1.834,0.0
130202031006.0,2205000050.0,1.631,0.0
130202031006.0,2205000051.0,1.834,0.0
130202040901.0,1605995133.0,0.998,0.0
130202040905.0,1605995135.0,0.998,0.0
130202041104.0,1605995066.0,0.998,0.0
130202110703.0,2205000033.0,0.814,0.0
130202110704.0,2205000037.0,0.825,0.0
130202110704.0,2205000033.0,0.814,0.0
130301010103.0,2205000014.0,1.834,0.0
130301010109.0,2205000021.0,1.834,0.0
130301010110.0,2205000052.0,1.834,0.0
130301010212.0,2205000052.0,1.834,0.0
130301010301.0,2205000029.0,1.834,0.0
130301010303.0,2205000029.0,1.834,0.0
130301010303.0,2205000028.0,1.834,0.0
130301020210.0,1605308001.0,1.834,0.0
130301020211.0,1605308001.0,1.834,0.0
130301020304.0,1605308004.0,1.834,0.0
130301020401.0,1605308001.0,1.688,0.0
130301020402.0,1605308002.0,1.834,0.0
130301020403.0,1605308002.0,1.834,0.0
130301020403.0,1605308001.0,1.756,0.0
130301020404.0,1605308004.0,1.672,0.0
130301020404.0,1605308002.0,1.834,0.0
130301020501.0,1605308004.0,1.834,0.0
130301020502.0,1605308004.0,1.834,0.0
130301020502.0,1605308002.0,1.791,0.0
130301020505.0,1605308004.0,1.754,0.0
130301020601.0,1605571001.0,1.834,0.0
130301020602.0,1605571001.0,1.78,0.0
130301020602.0,1605308006.0,1.708,0.0
130301020606.0,1605308006.0,1.834,0.0
130301020608.0,1605571001.0,1.144,0.0
130301020608.0,1605308006.0,1.834,0.0
130301020703.0,1605571001.0,1.28,0.0
130301020703.0,1605398326.0,1.351,0.0
130301020703.0,440005000000.0,1.304,0.0
130301020704.0,1605571001.0,1.61,0.0
130301020704.0,1605398326.0,1.114,0.0
130301020704.0,1605308007.0,1.607,0.0
130301020704.0,1605308006.0,1.834,0.0
130301020801.0,1605571001.0,1.234,0.0
130301020801.0,1605398326.0,1.114,0.0
130301020801.0,440005000000.0,1.075,0.0
130301020802.0,1605571001.0,1.633,0.0
130301020803.0,1605398326.0,1.025,0.0
130301020803.0,1605308007.0,1.005,0.0
130301020803.0,1605571001.0,1.36,0.0
130301020803.0,440005000000.0,0.987,0.0
130301020804.0,1605308007.0,1.234,0.0
130301020804.0,1605571001.0,1.074,0.0
130301020902.0,1605308007.0,1.834,0.0
130301020903.0,1605308007.0,1.834,0.0
130301020904.0,2205000035.0,1.834,0.0
130301020904.0,1605571001.0,1.206,0.0
130301020904.0,1605308007.0,1.407,0.0
130301020905.0,2205000035.0,1.487,0.0
130301020905.0,1605308007.0,1.834,0.0
130301020905.0,1605571001.0,1.319,0.0
130301020905.0,2205000034.0,1.572,0.0
130301020906.0,1605308010.0,1.834,0.0
130301020906.0,1605308009.0,1.834,0.0
130301020906.0,1605308008.0,1.834,0.0
130301020906.0,2205000036.0,1.834,0.0
130301020906.0,1605571001.0,1.834,0.0
130302020105.0,1605310435.0,0.998,0.0
130302020205.0,1605994331.0,0.998,0.0
130302020608.0,1605317002.0,1.81,0.0
130302020608.0,1605317001.0,1.788,0.0
130302020905.0,1605317001.0,1.778,0.0
130302021202.0,1605317002.0,1.496,0.0
130401000101.0,1605571003.0,1.834,0.0
130401000101.0,1605571002.0,0.741,0.0
130401000103.0,2205000011.0,0.98,0.0
130401000103.0,2205000013.0,1.834,0.0
130401000103.0,1605571010.0,1.081,0.0
130401000103.0,2205000055.0,1.155,0.0
130401000103.0,2205000054.0,0.533,0.0
130401000103.0,2205000012.0,1.155,0.0
130401000103.0,2205000010.0,0.675,0.0
130401000107.0,2205000047.0,0.885,0.0
130401000107.0,2205000048.0,0.83,0.0
130401000107.0,2205000049.0,0.749,0.0
130401000107.0,1605571001.0,0.92,0.0
130401000107.0,1605308010.0,0.83,0.0
130401000107.0,1605571009.0,0.454,0.0
130401000107.0,1605571010.0,0.848,0.0
130401000107.0,1605571011.0,0.939,0.0
130401000107.0,2205000046.0,0.83,0.0
130401000203.0,1605571011.0,0.308,0.0
130401000203.0,1605571009.0,0.345,0.0
130401000203.0,1605571001.0,0.311,0.0
130401000204.0,1605571001.0,0.419,0.0
130401000306.0,1605571001.0,0.955,0.0
130401000307.0,1605571001.0,0.703,0.0
130401000410.0,1605571001.0,0.554,0.0
130401000707.0,1605571001.0,0.77,0.0
130401000707.0,1605885434.0,0.78,0.0
130401000707.0,1605571013.0,0.787,0.0
130401000801.0,1605885434.0,0.777,0.0
130401000802.0,1605885434.0,0.783,0.0
130401000809.0,1605885434.0,0.735,0.0
130401000909.0,1605885434.0,0.791,0.0
130402010102.0,1605885434.0,0.664,0.0
130402010102.0,1605995138.0,0.673,0.0
130402011307.0,2205000038.0,0.653,0.0
130402011307.0,2205000039.0,0.641,0.0
130402011307.0,1605995139.0,0.652,0.0
130402011403.0,2205000039.0,0.641,0.0
130402011403.0,1605995139.0,0.652,0.0
130402011406.0,1605885492.0,0.642,0.0
130402011406.0,2205000038.0,0.657,0.0
130500042108.0,1605885338.0,0.661,0.0
130500042207.0,1605885338.0,0.694,0.0
130500042207.0,1605995183.0,0.698,0.0
130500042207.0,1605995184.0,0.698,0.0
130500042406.0,1605885338.0,0.701,0.0
130500042406.0,1605995184.0,0.711,0.0
130500042406.0,1605995185.0,0.711,0.0
130600071009.0,1605303425.0,1.164,0.0
130600071105.0,1605309002.0,1.164,0.0
130600071105.0,1605309001.0,1.164,0.0
130600071303.0,1605303425.0,1.164,0.0
130600071308.0,1605303424.0,1.149,0.0
130600071308.0,1605995136.0,1.154,0.0
130600071309.0,1605309004.0,1.164,0.0
130600071309.0,1605309001.0,1.164,0.0
130600071309.0,1605303424.0,1.149,0.0
130600071309.0,1605995136.0,1.154,0.0
130600080405.0,1605315431.0,0.998,0.0
130600080701.0,1605303422.0,0.998,0.0
130600111006.0,1605309005.0,1.181,0.0
130700060101.0,1605885337.0,0.749,0.0
130700060103.0,1605995083.0,0.858,0.0
130900020301.0,7405000000.0,0.756,0.0
130900020305.0,7405000001.0,0.892,0.0
130900020305.0,7405000000.0,0.756,0.0
130900020305.0,1605885378.0,1.003,0.0
130900020311.0,1605885378.0,1.003,1.023
130900020311.0,1605885374.0,0.81,0.201
130900020311.0,7405000001.0,0.99,1.026
130900020401.0,1605885374.0,0.81,0.201
130900020403.0,1605885374.0,0.81,0.201
130900020501.0,1605885374.0,0.81,0.201
140100040603.0,1805000835.0,0.996,0.0
140100040802.0,1805000835.0,0.996,0.0
140100051503.0,5205030081.0,0.848,0.0
140300051001.0,1805000727.0,0.998,0.0
140300051001.0,1805000726.0,0.998,0.0
140500011103.0,1805000822.0,0.714,0.0
140500011104.0,1805000821.0,0.723,0.0
140500011105.0,1805000822.0,0.714,0.0
140500030704.0,640005040021.0,0.675,0.0
140600070803.0,1805000834.0,0.851,0.0
140801011203.0,1805000725.0,0.715,0.0
140801011204.0,1805000725.0,0.74,0.0
140801040407.0,1805000724.0,0.998,0.0
140801040503.0,1805000724.0,0.998,0.0
150100080109.0,7105000007.0,0.998,0.0
150100120904.0,1905056003.0,0.998,0.0
150100150303.0,1905056002.0,0.901,0.0
150100150403.0,1905056000.0,0.308,0.0
150100150403.0,1905056008.0,0.682,0.0
150100150602.0,1905056000.0,1.106,0.0
150100150602.0,1905056002.0,0.943,0.0
150100150603.0,1905056002.0,0.69,0.0
150100150603.0,1905056000.0,1.503,0.0
150100150604.0,1905056000.0,1.179,0.0
150100150604.0,1905056008.0,0.873,0.0
150100150604.0,1905056002.0,1.052,0.0
150100150704.0,1905056000.0,1.834,0.0
150100150704.0,1905056002.0,1.834,0.0
150100150706.0,1905056000.0,1.189,0.0
150100150706.0,1905056002.0,0.843,0.0
150100150707.0,1905056001.0,0.308,0.0
150100150707.0,1905056010.0,0.308,0.0
150100150708.0,1905056000.0,1.68,0.0
150100150708.0,1905056010.0,0.308,0.0
150100150708.0,1905056008.0,1.184,0.0
150100150708.0,1905056002.0,0.925,0.0
150200040901.0,1905073000.0,0.998,0.0
150200040902.0,1905073000.0,0.998,0.0
150200040903.0,1905073000.0,0.998,0.0
150200050311.0,1905022014.0,1.006,0.0
150200050311.0,1905022041.0,0.949,0.0
150200050311.0,1905022011.0,0.979,0.0
150200050311.0,1905022008.0,0.979,0.0
150200050406.0,1905022014.0,1.006,0.0
150200060403.0,2205000023.0,0.727,0.0
150200060403.0,2205000057.0,0.718,0.0
150200060403.0,2205000022.0,0.727,0.0
150200080206.0,1905022012.0,0.737,0.0
150200080206.0,3805020011.0,0.724,0.0
150200080206.0,3805020010.0,0.66,0.0
150200080511.0,3805020015.0,1.227,0.0
150200080511.0,1905022021.0,1.193,0.0
150200080701.0,1905022026.0,1.245,0.0
150200080701.0,1905022016.0,1.245,0.0
150200080701.0,1905022009.0,1.238,0.0
150200080701.0,3805020015.0,1.536,0.0
150200080704.0,3805020015.0,1.184,0.0
150200080704.0,1905022022.0,1.193,0.0
150200080704.0,1905022021.0,1.193,0.0
150200090307.0,3805020011.0,0.735,0.0
150301010206.0,7105000008.0,0.998,0.0
150301010206.0,7105000001.0,0.998,0.0
150301010305.0,7005000864.0,1.834,0.0
150301010305.0,7005000873.0,1.834,0.0
150301010305.0,7005000865.0,1.834,0.0
150301010305.0,1905021000.0,1.834,0.0
150301010305.0,1905056009.0,1.834,0.0
150301010306.0,1905021000.0,1.834,0.0
150301010306.0,7005000864.0,1.834,0.0
150301010307.0,7005000864.0,1.834,0.0
150301010307.0,7005000873.0,1.834,0.0
150301010307.0,7005000865.0,1.834,0.0
150301010307.0,1905021000.0,1.834,0.0
150301010401.0,1905032015.0,1.834,0.0
150301010402.0,3805030008.0,1.834,0.0
150301010403.0,7005000864.0,1.834,0.0
150301010403.0,1905021000.0,1.834,0.0
150301010404.0,1905021000.0,1.834,0.0
150301010404.0,7005000864.0,1.834,0.0
150301010405.0,7005000864.0,1.834,0.0
150301010405.0,3805030008.0,1.834,0.0
150301010405.0,1905032012.0,1.834,0.0
150301010405.0,1905021000.0,1.834,0.0
150301010407.0,1905021000.0,1.834,0.0
150301010407.0,7005000864.0,1.834,0.0
150301010408.0,7005000861.0,1.834,0.0
150301010409.0,7005000864.0,1.834,0.0
150301010409.0,7005000861.0,1.834,0.0
150301010409.0,3805030008.0,1.834,0.0
150301010409.0,1905021000.0,1.834,0.0
150301010410.0,7005000864.0,1.834,0.0
150301010411.0,7005000864.0,1.834,0.0
150301010411.0,1905021000.0,1.834,0.0
150301010412.0,1905021000.0,1.834,0.0
150301010412.0,7005000864.0,1.834,0.0
150301030507.0,7005000864.0,1.834,0.0
150301040304.0,1905020008.0,1.834,0.0
150301040305.0,1905020012.0,1.834,0.0
150301040305.0,1905020007.0,1.834,0.0
150301040305.0,1905020021.0,1.834,0.0
150301040305.0,1905020016.0,1.834,0.0
150301040305.0,1905020076.0,1.834,0.0
150301040305.0,1905020028.0,1.834,0.0
150301040305.0,1905020060.0,1.834,0.0
150301040305.0,1905020061.0,1.834,0.0
150301040305.0,1905020069.0,1.834,0.0
150301040305.0,1905020063.0,1.834,0.0
150301040305.0,1905020059.0,1.834,0.0
150301040305.0,1905020027.0,1.834,0.0
150301040305.0,1905020026.0,1.834,0.0
150301040305.0,1905020025.0,1.834,0.0
150301040305.0,1905020024.0,1.834,0.0
150301040305.0,1905020023.0,1.834,0.0
150301040305.0,1905020022.0,1.834,0.0
150301040305.0,1905020019.0,1.834,0.0
150301040305.0,1905020015.0,1.834,0.0
150301040305.0,1905020014.0,1.834,0.0
150301040305.0,1905020008.0,1.834,0.0
150301040305.0,1905020006.0,1.834,0.0
150301040305.0,1905020070.0,1.834,0.0
150301040305.0,7005000862.0,1.834,0.0
150301040306.0,1905020063.0,1.834,0.0
150301040306.0,1905020008.0,1.834,0.0
150301040403.0,1905020172.0,1.834,0.0
150301040403.0,1905020079.0,1.834,0.0
150301040403.0,1905020081.0,1.834,0.0
150301040403.0,7005000862.0,1.834,0.0
150301040404.0,7005000862.0,1.834,0.0
150301040404.0,1905020172.0,1.834,0.0
150301040404.0,1905020081.0,1.834,0.0
150301040405.0,1905020117.0,1.834,0.0
150301040405.0,1905020109.0,1.834,0.0
150301040405.0,1905020122.0,1.834,0.0
150301040405.0,1905020029.0,1.834,0.0
150301040405.0,1905020033.0,1.834,0.0
150301040405.0,1905020098.0,1.834,0.0
150301040405.0,1905020152.0,1.834,0.0
150301040405.0,1905020165.0,1.834,0.0
150301040405.0,1905020156.0,1.834,0.0
150301040405.0,1905020039.0,1.834,0.0
150301040405.0,1905020105.0,1.834,0.0
150301040405.0,1905020132.0,1.834,0.0
150301040405.0,1905020043.0,1.834,0.0
150301040405.0,1905020048.0,1.834,0.0
150301040405.0,1905020041.0,1.834,0.0
150301040405.0,1905020051.0,1.834,0.0
150301040405.0,1905020138.0,1.834,0.0
150301040405.0,1905020130.0,1.834,0.0
150301040405.0,1905020057.0,1.834,0.0
150301040405.0,1905020055.0,1.834,0.0
150301040405.0,1905020081.0,1.834,0.0
150301040405.0,1905020174.0,1.834,0.0
150301040405.0,1905020173.0,1.834,0.0
150301040405.0,1905020172.0,1.834,0.0
150301040405.0,1905020168.0,1.834,0.0
150301040405.0,1905020167.0,1.834,0.0
150301040405.0,1905020162.0,1.834,0.0
150301040405.0,1905020158.0,1.834,0.0
150301040405.0,1905020157.0,1.834,0.0
150301040405.0,1905020154.0,1.834,0.0
150301040405.0,1905020153.0,1.834,0.0
150301040405.0,1905020151.0,1.834,0.0
150301040405.0,1905020150.0,1.834,0.0
150301040405.0,1905020149.0,1.834,0.0
150301040405.0,1905020148.0,1.834,0.0
150301040405.0,1905020145.0,1.834,0.0
150301040405.0,1905020143.0,1.834,0.0
150301040405.0,1905020136.0,1.834,0.0
150301040405.0,1905020134.0,1.834,0.0
150301040405.0,1905020133.0,1.834,0.0
150301040405.0,1905020131.0,1.834,0.0
150301040405.0,1905020129.0,1.834,0.0
150301040405.0,1905020128.0,1.834,0.0
150301040405.0,1905020127.0,1.834,0.0
150301040405.0,1905020125.0,1.834,0.0
150301040405.0,1905020124.0,1.834,0.0
150301040405.0,1905020120.0,1.834,0.0
150301040405.0,1905020118.0,1.834,0.0
150301040405.0,1905020115.0,1.834,0.0
150301040405.0,1905020110.0,1.834,0.0
150301040405.0,1905020108.0,1.834,0.0
150301040405.0,1905020107.0,1.834,0.0
150301040405.0,1905020106.0,1.834,0.0
150301040405.0,1905020104.0,1.834,0.0
150301040405.0,1905020103.0,1.834,0.0
150301040405.0,1905020097.0,1.834,0.0
150301040405.0,1905020090.0,1.834,0.0
150301040405.0,1905020080.0,1.834,0.0
150301040405.0,1905020079.0,1.834,0.0
150301040405.0,1905020078.0,1.834,0.0
150301040405.0,1905020076.0,1.834,0.0
150301040405.0,1905020074.0,1.834,0.0
150301040405.0,1905020073.0,1.834,0.0
150301040405.0,1905020069.0,1.834,0.0
150301040405.0,1905020067.0,1.834,0.0
150301040405.0,1905020066.0,1.834,0.0
150301040405.0,1905020056.0,1.834,0.0
150301040405.0,1905020052.0,1.834,0.0
150301040405.0,1905020050.0,1.834,0.0
150301040405.0,1905020049.0,1.834,0.0
150301040405.0,1905020047.0,1.834,0.0
150301040405.0,1905020046.0,1.834,0.0
150301040405.0,1905020038.0,1.834,0.0
150301040405.0,1905020036.0,1.834,0.0
150301040405.0,1905020030.0,1.834,0.0
150301040405.0,7005000862.0,1.834,0.0
150301040406.0,7005000862.0,1.834,0.0
150301040406.0,1905020172.0,1.834,0.0
150301040406.0,1905020041.0,1.834,0.0
150301040601.0,1905020069.0,1.834,0.0
150301040601.0,1905020030.0,1.834,0.0
150301040601.0,7005000862.0,1.834,0.0
150301040603.0,1905020001.0,1.834,0.0
150301040604.0,1905020180.0,1.834,0.0
150301040609.0,1905020001.0,1.834,0.0
150301040609.0,7005000862.0,1.834,0.0
150301040705.0,7005000869.0,1.305,0.0
150301040804.0,7005000869.0,1.3,0.0
150301040804.0,1905028021.0,1.353,0.0
150301041006.0,1905028021.0,1.353,0.0
150301041006.0,7005000869.0,1.305,0.0
150301041103.0,7005000863.0,1.353,0.0
150301041104.0,7005000863.0,1.349,0.0
150301041107.0,7005000869.0,1.33,0.0
150301041107.0,7005000863.0,1.338,0.0
150301041107.0,1905028021.0,1.353,0.0
150301041311.0,1905026038.0,1.834,0.0
150301050502.0,1905020177.0,0.998,0.0
150301050504.0,1905020177.0,0.998,0.0
150301050510.0,1905020069.0,1.834,0.0
150301050510.0,1905020018.0,1.834,0.0
150301050510.0,7005000862.0,1.834,0.0
150301060306.0,1905020029.0,1.834,0.0
150301070101.0,1905026041.0,1.834,0.0
150301070101.0,1905026038.0,1.834,0.0
150301070102.0,1905028022.0,1.834,0.0
150301070102.0,7005000867.0,1.834,0.0
150301070103.0,7005000867.0,1.834,0.0
150301070104.0,7005000867.0,1.834,0.0
150301070104.0,150005200029.0,1.834,0.0
150301070104.0,1905028022.0,1.834,0.0
150301070105.0,1905028022.0,1.834,0.0
150301070105.0,1905026040.0,1.834,0.0
150301070105.0,7005000868.0,1.834,0.0
150301070105.0,7005000867.0,1.834,0.0
150301070105.0,7005000866.0,1.834,0.0
150301070107.0,7005000870.0,0.456,0.0
150301070107.0,7005000867.0,1.834,0.0
150301070107.0,7005000860.0,1.834,0.0
150301070107.0,1905028022.0,1.834,0.0
150301070200.0,1905026021.0,1.834,0.0
150301070200.0,7005000870.0,0.456,0.0
150301080301.0,7005000870.0,0.362,0.0
150301080301.0,7005000868.0,0.432,0.0
150301080301.0,1905026021.0,0.461,0.0
150302010707.0,1905021001.0,1.77,0.0
150302030103.0,1905025018.0,0.998,0.0
150400020103.0,1605995215.0,0.919,0.0
150400020103.0,1605995214.0,0.953,0.0
150400020103.0,1605995211.0,0.994,0.0
150400020103.0,1605995212.0,0.98,0.0
150400020103.0,1605995210.0,0.98,0.0
150400020103.0,1605995213.0,0.98,0.0
150400020205.0,1605995219.0,0.931,0.0
150400020301.0,1605310433.0,0.998,0.0
150400020303.0,1605994332.0,0.931,0.0
150400020401.0,1605995218.0,0.92,0.0
150400020401.0,1605995216.0,0.932,0.0
150400020401.0,1605995220.0,0.932,0.0
150400020401.0,1605995215.0,0.919,0.0
150400020401.0,1605310432.0,0.921,0.0
150400020401.0,1605995217.0,0.932,0.0
150400020401.0,1605995214.0,0.944,0.0
150400020404.0,1605995214.0,0.919,0.0
150400020404.0,1605995209.0,0.931,0.0
150400020602.0,1605995207.0,0.98,0.0
150400020603.0,1605995207.0,0.98,0.0
150400020603.0,1605995208.0,0.968,0.0
150400020606.0,1605995206.0,0.98,0.0
150400030401.0,1605883334.0,0.806,0.0
150400030401.0,1605995176.0,0.806,0.0
150400030402.0,1605883334.0,0.806,0.0
150400030402.0,1605995176.0,0.806,0.0
150400030402.0,1605995175.0,0.806,0.0
150400030402.0,1605995174.0,0.795,0.0
150400030404.0,1605310434.0,0.808,0.0
150400030405.0,1605995173.0,0.797,0.0
150400030405.0,1605995174.0,0.795,0.0
150400040309.0,2205000043.0,0.998,0.0
150400040607.0,2205000024.0,1.834,0.0
150400040607.0,2205000025.0,1.834,0.0
150400040905.0,3805020005.0,1.792,0.0
150400060207.0,1905018021.0,1.254,0.0
150400060401.0,1905018021.0,1.254,0.0
150400060402.0,1905018021.0,1.254,0.0
150400060403.0,1905018021.0,1.291,0.0
150400060404.0,1905018021.0,1.254,0.0
150400060405.0,1905018021.0,1.247,0.0
150400060406.0,1905018025.0,1.297,0.0
150400060406.0,1905018021.0,1.254,0.0
150400060407.0,1905018025.0,1.297,0.0
150400060410.0,1905018025.0,1.297,0.0
150400060410.0,1905018021.0,1.254,0.0
150501000807.0,1905064040.0,0.557,0.0
150501000808.0,1905064035.0,0.308,0.0
150501000808.0,1905064090.0,0.308,0.0
150501000808.0,1905064112.0,0.308,0.0
150501000808.0,1905064051.0,0.308,0.0
150501000809.0,1905064046.0,0.308,0.0
150501000809.0,1905064036.0,0.316,0.0
150501000809.0,1905064112.0,0.308,0.0
150501000809.0,1905064035.0,0.414,0.0
150501000903.0,1905064046.0,0.308,0.0
150501000903.0,1905064036.0,0.379,0.0
150501000904.0,1905064046.0,0.308,0.0
150501001002.0,1905024000.0,1.834,0.0
150501001101.0,1905064050.0,0.308,0.0
150501001101.0,1905064047.0,0.308,0.0
150501001101.0,1905064075.0,0.605,0.0
150501001101.0,1905064079.0,0.31,0.0
150501001101.0,1905064080.0,0.308,0.0
150501001101.0,1905064084.0,0.308,0.0
150501001101.0,1905064085.0,0.308,0.0
150501001101.0,1905064054.0,0.359,0.0
150501001101.0,1905064049.0,0.457,0.0
150501001101.0,1905064077.0,0.308,0.0
150501001101.0,1905064078.0,0.31,0.0
150501001101.0,1905064076.0,0.308,0.0
150501001101.0,1905064053.0,0.31,0.0
150501001101.0,1905064051.0,0.31,0.0
150501001101.0,1905064055.0,0.308,0.0
150501001102.0,1905064049.0,0.5,0.0
150501001102.0,1905064050.0,0.341,0.0
150501001102.0,1905064047.0,0.312,0.0
150501001103.0,1905064073.0,0.992,0.0
150501001103.0,1905064049.0,0.489,0.0
150501001103.0,1905064074.0,0.965,0.0
150501001103.0,1905064050.0,1.007,0.0
150501001103.0,1905064047.0,0.882,0.0
150502020807.0,1905018026.0,1.834,0.0
150502030802.0,1905024160.0,0.404,0.0
150502030802.0,1905024001.0,0.423,0.0
150503010310.0,1905017080.0,0.998,0.0
150503010311.0,1905017080.0,0.998,0.0
150503010506.0,1905017052.0,0.998,0.0
150503010506.0,1905017056.0,0.998,0.0
150503010805.0,1905023053.0,1.834,0.0
150503010806.0,1905023003.0,1.834,0.0
150503010806.0,140005000002.0,1.834,0.0
150503010806.0,3805020025.0,1.834,0.0
150503010807.0,3805020025.0,1.803,0.0
150503010807.0,3805020024.0,1.643,0.0
150503010807.0,1905023055.0,1.834,0.0
150503010807.0,1905023003.0,1.834,0.0
150503010807.0,1905023002.0,1.834,0.0
150503010903.0,1905081004.0,0.686,0.0
150503010904.0,140005000007.0,0.844,0.0
150503010904.0,3805020029.0,0.844,0.0
150503010904.0,3805020022.0,0.716,0.0
150503010904.0,3805020021.0,0.909,0.0
150503010904.0,3805020020.0,0.723,0.0
150503010904.0,3805020019.0,0.717,0.0
150503010904.0,3805020018.0,0.844,0.0
150503010904.0,3805020017.0,0.844,0.0
150503010905.0,3805020021.0,0.909,0.0
150503010906.0,140005000007.0,0.757,0.0
150503010906.0,140005000006.0,0.757,0.0
150503010906.0,3805020022.0,0.771,0.0
150503010906.0,3805020019.0,0.74,0.0
150503010906.0,1905023075.0,0.757,0.0
150503010906.0,1905023114.0,0.757,0.0
150503010908.0,1905023008.0,0.809,0.0
150503010908.0,1905023000.0,0.902,0.0
150503020302.0,140005000004.0,1.154,0.0
150503020302.0,140005000003.0,1.031,0.0
150503020306.0,140005000003.0,1.105,0.0
150503020307.0,140005000005.0,1.254,0.0
150503020308.0,1905023062.0,1.231,0.0
150503020308.0,1905023061.0,1.231,0.0
150503020308.0,1905023060.0,1.213,0.0
