HUC12,Inland Flood,Storm Surge
102701030505.0,2.261,0.0
102701030506.0,2.261,0.0
102701030507.0,2.261,0.0
102701030508.0,2.261,0.0
102701030509.0,2.261,0.0
102701030510.0,2.261,0.0
102701040101.0,1.344,0.0
102701040102.0,1.242,0.0
102701040103.0,1.168,0.0
102701040104.0,1.104,0.0
102701040105.0,1.382,0.0
102701040106.0,1.161,0.0
102701040107.0,1.11,0.0
102701040108.0,1.058,0.0
102701040201.0,1.294,0.0
102701040202.0,0.783,0.0
102701040203.0,1.263,0.0
102701040204.0,1.371,0.0
102701040205.0,1.278,0.0
102701040301.0,1.252,0.0
102701040302.0,1.136,0.0
102701040303.0,1.107,0.0
102701040304.0,1.348,0.0
102701040305.0,1.192,0.0
102701040306.0,1.083,0.0
102701040307.0,0.989,0.0
102701040401.0,1.337,0.0
102701040402.0,1.111,0.0
102701040403.0,1.241,0.0
102701040404.0,1.001,0.0
102701040405.0,1.076,0.0
102701040406.0,1.089,0.0
102701040407.0,1.268,0.0
102701040501.0,0.983,0.0
102701040502.0,0.753,0.0
102701040503.0,0.673,0.0
102701040504.0,0.994,0.0
102701040505.0,1.942,0.0
102701040601.0,1.079,0.0
102701040602.0,1.475,0.0
102701040603.0,0.957,0.0
102701040604.0,0.663,0.0
102701040605.0,0.601,0.0
102701040606.0,1.087,0.0
102701040607.0,0.415,0.0
102702010101.0,1.032,0.0
102702010102.0,1.165,0.0
102702010103.0,1.189,0.0
102702010104.0,1.174,0.0
102702010105.0,1.247,0.0
102702010201.0,0.794,0.0
102702010202.0,0.679,0.0
102702010203.0,0.79,0.0
102702010204.0,0.656,0.0
102702010205.0,0.781,0.0
102702010301.0,0.809,0.0
102702010302.0,0.83,0.0
102702010303.0,0.925,0.0
102702010304.0,0.812,0.0
102702010305.0,0.973,0.0
102702010306.0,0.923,0.0
102702010401.0,0.789,0.0
102702010402.0,0.703,0.0
102702010403.0,0.704,0.0
102702010404.0,0.67,0.0
102702010405.0,0.596,0.0
102702010406.0,0.725,0.0
102702010501.0,0.909,0.0
102702010502.0,0.844,0.0
102702010503.0,0.789,0.0
102702010504.0,0.833,0.0
102702010505.0,0.784,0.0
102702010506.0,0.671,0.0
102702020101.0,0.912,0.0
102702020102.0,0.818,0.0
102702020103.0,0.857,0.0
102702020104.0,0.899,0.0
102702020105.0,0.907,0.0
102702020106.0,1.054,0.0
102702020201.0,0.815,0.0
102702020202.0,0.899,0.0
102702020203.0,0.749,0.0
102702020204.0,0.715,0.0
102702020205.0,0.73,0.0
102702020301.0,0.837,0.0
102702020302.0,0.832,0.0
102702020303.0,1.024,0.0
102702020304.0,0.971,0.0
102702020401.0,0.674,0.0
102702020402.0,0.588,0.0
102702020403.0,0.818,0.0
102702020404.0,0.777,0.0
102702020405.0,0.667,0.0
102702020406.0,0.643,0.0
102702020407.0,0.746,0.0
102702020408.0,0.643,0.0
102702020409.0,0.665,0.0
102702020501.0,0.917,0.0
102702020502.0,1.013,0.0
102702020503.0,0.928,0.0
102702020504.0,0.96,0.0
102702020505.0,1.114,0.0
102702020506.0,0.981,0.0
102702020601.0,0.984,0.0
102702020602.0,1.138,0.0
102702020603.0,0.985,0.0
102702020604.0,1.123,0.0
102702020605.0,1.003,0.0
102702020606.0,1.013,0.0
102702030101.0,0.982,0.0
102702030102.0,1.11,0.0
102702030103.0,0.978,0.0
102702030201.0,0.996,0.0
102702030202.0,0.813,0.0
102702030203.0,1.047,0.0
102702030204.0,1.157,0.0
102702030205.0,1.029,0.0
102702030301.0,0.756,0.0
102702030302.0,0.789,0.0
102702030303.0,0.79,0.0
102702030304.0,0.924,0.0
102702030305.0,0.886,0.0
102702030306.0,0.889,0.0
102702030307.0,0.8,0.0
102702030308.0,1.109,0.0
102702030401.0,0.848,0.0
102702030402.0,0.849,0.0
102702030403.0,0.698,0.0
102702030404.0,0.716,0.0
102702030405.0,0.816,0.0
102702030406.0,0.887,0.0
102702030407.0,0.922,0.0
102702030408.0,0.698,0.0
102702030501.0,1.2,0.0
102702030502.0,1.406,0.0
102702030503.0,1.125,0.0
102702030504.0,0.999,0.0
102702030505.0,1.442,0.0
102702030506.0,1.193,0.0
102702030601.0,0.91,0.0
102702030602.0,0.906,0.0
102702030603.0,0.907,0.0
102702030604.0,0.94,0.0
102702030605.0,1.044,0.0
102702030606.0,0.895,0.0
102702030607.0,1.198,0.0
102702030608.0,0.984,0.0
102702030609.0,1.147,0.0
102702040101.0,0.845,0.0
102702040102.0,0.934,0.0
102702040103.0,0.904,0.0
102702040104.0,0.819,0.0
102702040105.0,0.823,0.0
102702040106.0,0.819,0.0
102702040201.0,1.262,0.0
102702040202.0,1.109,0.0
102702040203.0,1.336,0.0
102702040204.0,1.285,0.0
102702040205.0,1.231,0.0
102702040206.0,1.868,0.0
102702040301.0,1.152,0.0
102702040302.0,0.972,0.0
102702040303.0,1.181,0.0
102702040304.0,1.074,0.0
102702040305.0,0.967,0.0
102702040306.0,1.066,0.0
102702040307.0,1.071,0.0
102702040308.0,1.091,0.0
102702040309.0,1.24,0.0
102702050101.0,0.971,0.0
102702050102.0,0.859,0.0
102702050103.0,0.913,0.0
102702050104.0,0.95,0.0
102702050201.0,0.974,0.0
102702050202.0,0.982,0.0
102702050203.0,1.065,0.0
102702050204.0,1.009,0.0
102702050301.0,0.777,0.0
102702050302.0,0.934,0.0
102702050303.0,0.803,0.0
102702050304.0,0.791,0.0
102702050305.0,0.796,0.0
102702050306.0,0.81,0.0
102702050401.0,0.783,0.0
102702050402.0,0.935,0.0
102702050403.0,0.835,0.0
102702050404.0,0.942,0.0
102702050405.0,0.869,0.0
102702050406.0,1.016,0.0
102702050501.0,0.768,0.0
102702050502.0,0.912,0.0
102702050503.0,2.099,0.0
102702050504.0,0.843,0.0
102702050505.0,0.914,0.0
102702050506.0,1.03,0.0
102702050601.0,0.879,0.0
102702050602.0,0.701,0.0
102702050603.0,0.697,0.0
102702050604.0,0.67,0.0
102702050605.0,0.672,0.0
102702050606.0,0.7,0.0
102702050701.0,0.441,0.0
102702050702.0,0.495,0.0
102702050703.0,0.499,0.0
102702050704.0,0.909,0.0
102702050705.0,0.502,0.0
102702060101.0,0.794,0.0
102702060102.0,0.837,0.0
102702060103.0,0.776,0.0
102702060104.0,0.768,0.0
102702060201.0,0.857,0.0
102702060202.0,0.82,0.0
102702060203.0,0.878,0.0
102702060301.0,0.814,0.0
102702060302.0,0.818,0.0
102702060303.0,0.786,0.0
102702060304.0,0.838,0.0
102702060305.0,1.13,0.0
102702060306.0,0.822,0.0
102702060307.0,0.784,0.0
102702060401.0,0.86,0.0
102702060402.0,0.846,0.0
102702060403.0,0.687,0.0
102702060404.0,1.024,0.0
102702060405.0,0.799,0.0
102702060406.0,0.815,0.0
102702060407.0,0.81,0.0
102702060408.0,0.926,0.0
102702060409.0,0.793,0.0
102702060410.0,0.849,0.0
102702060501.0,0.877,0.0
102702060502.0,0.918,0.0
102702060503.0,0.894,0.0
102702060504.0,0.89,0.0
102702060505.0,0.857,0.0
102702060506.0,0.854,0.0
102702060507.0,0.868,0.0
102702060508.0,0.893,0.0
102702060509.0,0.895,0.0
102702060601.0,0.792,0.0
102702060602.0,0.916,0.0
102702060603.0,0.795,0.0
102702060604.0,0.848,0.0
102702060605.0,1.228,0.0
102702060701.0,1.679,0.0
102702060702.0,1.167,0.0
102702060703.0,0.831,0.0
102702060704.0,1.29,0.0
102702060801.0,1.396,0.0
102702060802.0,1.321,0.0
102702060803.0,1.423,0.0
102702060804.0,1.326,0.0
102702060805.0,1.493,0.0
102702060806.0,1.516,0.0
102702060807.0,2.261,0.0
102702060901.0,0.861,0.0
102702060902.0,0.851,0.0
102702060903.0,0.866,0.0
102702060904.0,0.92,0.0
102702060905.0,0.808,0.0
102702060906.0,1.062,0.0
102702061001.0,0.88,0.0
102702061002.0,0.978,0.0
102702061003.0,0.916,0.0
102702061004.0,0.893,0.0
102702061005.0,1.177,0.0
102702070101.0,0.989,0.0
102702070102.0,0.979,0.0
102702070103.0,1.043,0.0
102702070104.0,1.061,0.0
102702070105.0,0.948,0.0
102702070201.0,1.165,0.0
102702070202.0,1.196,0.0
102702070203.0,1.132,0.0
102702070204.0,1.169,0.0
102702070205.0,1.042,0.0
102702070206.0,1.158,0.0
102702070207.0,1.32,0.0
102702070301.0,1.197,0.0
102702070302.0,1.291,0.0
102702070303.0,1.227,0.0
102702070304.0,1.442,0.0
102702070401.0,1.162,0.0
102702070402.0,1.146,0.0
102702070403.0,1.274,0.0
102702070404.0,1.339,0.0
102702070405.0,1.252,0.0
102702070501.0,1.075,0.0
102702070502.0,1.033,0.0
102702070503.0,0.967,0.0
102702070504.0,0.993,0.0
102702070505.0,1.006,0.0
102702070601.0,1.317,0.0
102702070602.0,1.337,0.0
102702070603.0,1.314,0.0
102702070604.0,1.122,0.0
102702070605.0,1.141,0.0
102702070606.0,1.137,0.0
102801010101.0,1.184,0.0
102801010102.0,1.108,0.0
102801010103.0,1.106,0.0
102801010104.0,1.109,0.0
102801010105.0,1.278,0.0
102801010106.0,1.086,0.0
102801010201.0,1.237,0.0
102801010202.0,1.222,0.0
102801010203.0,1.361,0.0
102801010301.0,0.978,0.0
102801010302.0,1.057,0.0
102801010303.0,1.322,0.0
102801010304.0,0.985,0.0
102801010305.0,1.382,0.0
102801010306.0,1.082,0.0
102801010307.0,1.077,0.0
102801010401.0,1.279,0.0
102801010402.0,1.367,0.0
102801010403.0,1.261,0.0
102801010404.0,1.323,0.0
102801010405.0,1.38,0.0
102801010406.0,1.553,0.0
102801010501.0,1.405,0.0
102801010502.0,1.402,0.0
102801010503.0,1.33,0.0
102801010504.0,1.308,0.0
102801010505.0,1.232,0.0
102801010506.0,1.206,0.0
102801010601.0,1.125,0.0
102801010602.0,1.214,0.0
102801010603.0,1.145,0.0
102801010604.0,1.13,0.0
102801010605.0,1.16,0.0
102801010606.0,1.128,0.0
102801010701.0,1.006,0.0
102801010702.0,1.1,0.0
102801010703.0,1.023,0.0
102801010704.0,1.084,0.0
102801010705.0,1.143,0.0
102801010706.0,1.166,0.0
102801010707.0,1.348,0.0
102801010708.0,1.078,0.0
102801010709.0,1.155,0.0
102801010710.0,1.134,0.0
102801010801.0,1.234,0.0
102801010802.0,1.455,0.0
102801010803.0,1.218,0.0
102801010804.0,1.231,0.0
102801010805.0,1.289,0.0
102801010806.0,1.332,0.0
102801010807.0,1.561,0.0
102801010808.0,1.321,0.0
102801010901.0,1.229,0.0
102801010902.0,1.334,0.0
102801010903.0,1.206,0.0
102801010904.0,1.325,0.0
102801010905.0,1.251,0.0
102801010906.0,1.387,0.0
102801010907.0,1.237,0.0
102801010908.0,1.225,0.0
102801010909.0,1.202,0.0
102801010910.0,1.311,0.0
102801010911.0,1.855,0.0
102801011001.0,1.612,0.0
102801011002.0,1.721,0.0
102801011003.0,1.445,0.0
102801011101.0,1.471,0.0
102801011102.0,1.429,0.0
102801011103.0,1.295,0.0
102801011104.0,1.506,0.0
102801011201.0,1.113,0.0
102801011202.0,1.392,0.0
102801011203.0,0.886,0.0
102801011204.0,1.315,0.0
102801011205.0,1.426,0.0
102801011301.0,0.983,0.0
102801011302.0,1.105,0.0
102801011303.0,1.113,0.0
102801011304.0,1.205,0.0
102801011305.0,1.113,0.0
102801011306.0,1.249,0.0
102801011401.0,1.43,0.0
102801011402.0,1.362,0.0
102801011403.0,1.174,0.0
102801011501.0,1.23,0.0
102801011502.0,1.379,0.0
102801011503.0,1.28,0.0
102801011504.0,1.198,0.0
102801011505.0,1.319,0.0
102801011506.0,1.541,0.0
102801011601.0,1.267,0.0
102801011602.0,1.432,0.0
102801011603.0,1.307,0.0
102801011701.0,1.305,0.0
102801011702.0,1.302,0.0
102801011703.0,1.199,0.0
102801011704.0,1.393,0.0
102801011705.0,1.311,0.0
102801011706.0,1.356,0.0
102801011707.0,1.508,0.0
102801011708.0,1.193,0.0
102801020101.0,1.41,0.0
102801020102.0,1.553,0.0
102801020201.0,1.328,0.0
102801020202.0,1.273,0.0
102801020203.0,1.31,0.0
102801020204.0,1.562,0.0
102801020205.0,1.295,0.0
102801020206.0,1.392,0.0
102801020207.0,1.277,0.0
102801020208.0,1.273,0.0
102801020209.0,1.791,0.0
102801020301.0,1.187,0.0
102801020302.0,1.453,0.0
102801020303.0,1.287,0.0
102801020304.0,1.384,0.0
102801020401.0,1.354,0.0
102801020402.0,1.352,0.0
102801020501.0,1.152,0.0
102801020502.0,1.257,0.0
102801020503.0,1.437,0.0
102801020601.0,1.381,0.0
102801020602.0,1.397,0.0
102801020603.0,1.499,0.0
102801020604.0,1.588,0.0
102801020605.0,1.385,0.0
102801020606.0,1.445,0.0
102801020701.0,1.252,0.0
102801020702.0,1.164,0.0
102801020703.0,1.222,0.0
102801020704.0,1.161,0.0
102801020801.0,1.222,0.0
102801020802.0,1.266,0.0
102801020803.0,1.276,0.0
102801020804.0,1.24,0.0
102801020805.0,1.427,0.0
102801020806.0,1.207,0.0
102801020901.0,1.456,0.0
102801020902.0,1.45,0.0
102801020903.0,1.446,0.0
102801020904.0,1.38,0.0
102801021001.0,1.34,0.0
102801021002.0,1.316,0.0
102801021003.0,1.342,0.0
102801021004.0,1.39,0.0
102801021005.0,1.276,0.0
102801021006.0,1.349,0.0
102801021007.0,1.372,0.0
102801021008.0,2.053,0.0
102801021101.0,1.588,0.0
102801021102.0,1.504,0.0
102801021103.0,1.407,0.0
102801021201.0,2.054,0.0
102801021202.0,1.36,0.0
102801021203.0,1.566,0.0
102801021301.0,1.649,0.0
102801021302.0,1.503,0.0
102801021303.0,1.585,0.0
102801021401.0,2.261,0.0
102801021402.0,2.229,0.0
102801021403.0,2.261,0.0
102801021404.0,2.143,0.0
102801030101.0,1.164,0.0
102801030102.0,1.225,0.0
102801030103.0,1.637,0.0
102801030201.0,1.213,0.0
102801030202.0,1.4,0.0
102801030203.0,1.232,0.0
102801030204.0,1.168,0.0
102801030205.0,1.176,0.0
102801030206.0,1.241,0.0
102801030207.0,1.203,0.0
102801030301.0,1.942,0.0
102801030302.0,1.884,0.0
102801030303.0,1.86,0.0
102801030401.0,1.157,0.0
102801030402.0,1.251,0.0
102801030403.0,1.452,0.0
102801030501.0,1.249,0.0
102801030502.0,1.403,0.0
102801030503.0,1.434,0.0
102801030601.0,1.102,0.0
102801030602.0,1.097,0.0
102801030603.0,1.073,0.0
102801030701.0,1.396,0.0
102801030702.0,1.142,0.0
102801030703.0,1.171,0.0
102801030704.0,1.178,0.0
102801030705.0,1.141,0.0
102801030706.0,1.195,0.0
102801030801.0,1.209,0.0
102801030802.0,1.132,0.0
102801030803.0,1.165,0.0
102801030901.0,1.254,0.0
102801030902.0,1.935,0.0
102801030903.0,1.583,0.0
102801030904.0,1.363,0.0
102801031001.0,1.704,0.0
102801031002.0,1.391,0.0
102801031003.0,1.39,0.0
102801031101.0,1.284,0.0
102801031102.0,1.195,0.0
102801031103.0,1.3,0.0
102801031104.0,1.205,0.0
102801031201.0,1.115,0.0
102801031202.0,1.123,0.0
102801031203.0,1.258,0.0
102801031204.0,1.143,0.0
102801031205.0,1.207,0.0
102801031206.0,1.15,0.0
102801031301.0,1.364,0.0
102801031302.0,1.191,0.0
102801031303.0,1.931,0.0
102801031401.0,1.24,0.0
102801031501.0,1.15,0.0
102801031502.0,1.191,0.0
102801031503.0,1.259,0.0
102801031504.0,1.162,0.0
102801031505.0,1.139,0.0
102801031506.0,1.145,0.0
102801031601.0,1.647,0.0
102801031602.0,2.261,0.0
102801031603.0,1.455,0.0
102801031604.0,1.919,0.0
102801031701.0,1.134,0.0
102801031702.0,1.063,0.0
102802010101.0,1.096,0.0
102802010102.0,1.356,0.0
102802010103.0,1.483,0.0
102802010104.0,1.215,0.0
102802010105.0,1.227,0.0
102802010106.0,1.291,0.0
102802010107.0,1.232,0.0
102802010108.0,1.418,0.0
102802010201.0,1.186,0.0
102802010202.0,1.163,0.0
102802010203.0,1.24,0.0
102802010204.0,1.347,0.0
102802010205.0,1.161,0.0
102802010206.0,1.515,0.0
102802010207.0,1.257,0.0
102802010208.0,1.49,0.0
102802010209.0,1.113,0.0
102802010301.0,1.582,0.0
102802010302.0,1.405,0.0
102802010303.0,1.579,0.0
102802010304.0,1.436,0.0
102802010305.0,1.371,0.0
102802010401.0,1.738,0.0
102802010402.0,1.504,0.0
102802010403.0,1.45,0.0
102802010404.0,1.377,0.0
102802010405.0,1.469,0.0
102802010406.0,1.365,0.0
102802010407.0,1.373,0.0
102802010501.0,1.005,0.0
102802010502.0,1.239,0.0
102802010503.0,1.148,0.0
102802010504.0,1.059,0.0
102802010601.0,1.152,0.0
102802010602.0,1.215,0.0
102802010603.0,1.301,0.0
102802010701.0,1.789,0.0
102802010702.0,1.403,0.0
102802020101.0,1.521,0.0
102802020102.0,1.652,0.0
102802020201.0,2.012,0.0
102802020202.0,1.655,0.0
102802020203.0,1.771,0.0
102802020204.0,1.774,0.0
102802020205.0,1.872,0.0
102802020206.0,1.842,0.0
102802020207.0,1.845,0.0
102802020301.0,1.472,0.0
102802020302.0,1.58,0.0
102802020303.0,1.664,0.0
102802020304.0,1.963,0.0
102802020305.0,1.623,0.0
102802020306.0,1.962,0.0
102802020307.0,1.582,0.0
102802020308.0,1.709,0.0
102802020309.0,1.68,0.0
102802020310.0,1.989,0.0
102802020401.0,1.783,0.0
102802020402.0,2.06,0.0
102802020403.0,2.054,0.0
102802020404.0,1.9,0.0
102802020405.0,1.782,0.0
102802020406.0,1.779,0.0
102802020407.0,1.835,0.0
102802020408.0,1.873,0.0
102802020409.0,1.754,0.0
102802020410.0,1.805,0.0
102802030101.0,2.031,0.0
102802030102.0,1.965,0.0
102802030103.0,1.954,0.0
102802030201.0,2.261,0.0
102802030202.0,2.261,0.0
102802030203.0,2.261,0.0
102802030204.0,2.08,0.0
102802030301.0,2.261,0.0
102802030302.0,2.261,0.0
102802030303.0,2.261,0.0
102802030304.0,2.261,0.0
102802030401.0,2.225,0.0
102802030402.0,2.261,0.0
102802030403.0,1.849,0.0
102802030404.0,2.155,0.0
102802030405.0,1.959,0.0
102802030406.0,2.261,0.0
102802030501.0,1.936,0.0
102802030502.0,2.125,0.0
102901010101.0,1.776,0.0
102901010102.0,1.619,0.0
102901010103.0,1.62,0.0
102901010104.0,1.725,0.0
102901010105.0,1.638,0.0
102901010106.0,1.541,0.0
102901010107.0,1.639,0.0
102901010108.0,1.584,0.0
102901010201.0,1.472,0.0
102901010202.0,1.703,0.0
102901010203.0,1.473,0.0
102901010204.0,1.515,0.0
102901010205.0,1.397,0.0
102901010206.0,1.547,0.0
102901010207.0,1.487,0.0
102901010208.0,1.745,0.0
102901010301.0,1.264,0.0
102901010302.0,1.369,0.0
102901010303.0,1.204,0.0
102901010304.0,1.341,0.0
102901010305.0,1.433,0.0
102901010306.0,1.439,0.0
102901010307.0,1.459,0.0
102901010308.0,1.388,0.0
102901010401.0,1.779,0.0
102901010402.0,1.798,0.0
102901010403.0,1.585,0.0
102901010404.0,1.839,0.0
102901010405.0,1.755,0.0
102901010406.0,1.888,0.0
102901010407.0,2.261,0.0
102901010501.0,1.737,0.0
102901010502.0,2.024,0.0
102901010503.0,1.831,0.0
102901010504.0,1.818,0.0
102901010505.0,1.786,0.0
102901010506.0,1.677,0.0
102901010507.0,1.907,0.0
102901010508.0,1.792,0.0
102901010509.0,1.843,0.0
102901010601.0,1.365,0.0
102901010602.0,2.169,0.0
102901010603.0,2.077,0.0
102901010604.0,1.753,0.0
102901010701.0,1.847,0.0
102901010702.0,1.195,0.0
102901010703.0,1.534,0.0
102901010704.0,1.439,0.0
102901010705.0,1.493,0.0
102901010706.0,1.501,0.0
102901010707.0,1.48,0.0
102901020101.0,1.586,0.0
102901020102.0,1.133,0.0
102901020103.0,1.392,0.0
102901020104.0,1.075,0.0
102901020105.0,1.151,0.0
102901020106.0,1.081,0.0
102901020107.0,1.339,0.0
102901020108.0,1.296,0.0
102901020201.0,1.484,0.0
102901020202.0,1.396,0.0
102901020203.0,1.098,0.0
102901020204.0,1.242,0.0
102901020205.0,1.218,0.0
102901020206.0,1.165,0.0
102901020207.0,1.125,0.0
102901020208.0,0.939,0.0
102901020209.0,1.419,0.0
102901020210.0,1.448,0.0
102901020301.0,1.292,0.0
102901020302.0,1.166,0.0
102901020303.0,1.223,0.0
102901020304.0,1.225,0.0
102901020305.0,1.2,0.0
102901020306.0,1.258,0.0
102901020307.0,1.195,0.0
102901020308.0,1.25,0.0
102901020401.0,1.196,0.0
102901020402.0,1.149,0.0
102901020403.0,1.256,0.0
102901020501.0,1.066,0.0
102901020502.0,1.02,0.0
102901020503.0,1.163,0.0
102901020504.0,0.91,0.0
102901020505.0,1.14,0.0
102901020506.0,1.016,0.0
102901020601.0,1.441,0.0
102901020602.0,1.511,0.0
102901020603.0,1.405,0.0
102901020604.0,1.84,0.0
102901020701.0,1.213,0.0
102901020702.0,1.876,0.0
102901030101.0,1.615,0.0
102901030102.0,1.529,0.0
102901030103.0,1.479,0.0
102901030104.0,1.401,0.0
102901030105.0,1.862,0.0
102901030106.0,1.516,0.0
102901030107.0,1.59,0.0
102901030201.0,1.409,0.0
102901030202.0,1.521,0.0
102901030203.0,1.522,0.0
102901030204.0,1.397,0.0
102901030205.0,1.774,0.0
102901030206.0,1.554,0.0
102901040101.0,1.871,0.0
102901040102.0,1.872,0.0
102901040103.0,1.593,0.0
102901040104.0,1.503,0.0
102901040105.0,1.617,0.0
102901040106.0,1.481,0.0
102901040107.0,1.509,0.0
102901040108.0,1.62,0.0
102901040201.0,1.216,0.0
102901040202.0,1.63,0.0
102901040203.0,1.29,0.0
102901040204.0,1.382,0.0
102901040205.0,1.656,0.0
102901040206.0,1.528,0.0
102901040207.0,1.52,0.0
102901040208.0,1.681,0.0
102901040209.0,1.462,0.0
102901040210.0,1.424,0.0
102901040211.0,1.679,0.0
102901040301.0,2.056,0.0
102901040302.0,1.927,0.0
102901040303.0,1.739,0.0
102901040304.0,1.8,0.0
102901040401.0,1.102,0.0
102901040402.0,1.125,0.0
102901040403.0,1.255,0.0
102901040404.0,1.332,0.0
102901040405.0,1.251,0.0
102901040406.0,1.225,0.0
102901040501.0,1.257,0.0
102901040502.0,1.334,0.0
102901040503.0,1.203,0.0
102901050101.0,1.228,0.0
102901050102.0,1.328,0.0
102901050103.0,1.351,0.0
102901050104.0,1.326,0.0
102901050105.0,1.449,0.0
102901050106.0,1.592,0.0
102901050107.0,1.062,0.0
102901050108.0,1.418,0.0
102901050201.0,1.508,0.0
102901050202.0,1.553,0.0
102901050203.0,1.502,0.0
102901050204.0,1.664,0.0
102901050205.0,1.649,0.0
102901050206.0,2.261,0.0
102901050301.0,1.147,0.0
102901050302.0,1.204,0.0
102901050303.0,1.159,0.0
102901050304.0,1.259,0.0
102901050401.0,1.192,0.0
102901050402.0,1.491,0.0
102901050403.0,1.558,0.0
102901050404.0,1.454,0.0
102901050405.0,1.451,0.0
102901050406.0,1.545,0.0
102901050407.0,1.343,0.0
102901050501.0,1.475,0.0
102901050502.0,1.593,0.0
102901050503.0,1.411,0.0
102901050504.0,1.411,0.0
102901050505.0,2.059,0.0
102901050506.0,1.232,0.0
102901050507.0,1.608,0.0
102901060101.0,1.012,0.0
102901060102.0,0.881,0.0
102901060103.0,0.93,0.0
102901060104.0,0.94,0.0
102901060105.0,1.072,0.0
102901060106.0,0.979,0.0
102901060107.0,1.165,0.0
102901060201.0,1.112,0.0
102901060202.0,1.076,0.0
102901060203.0,1.101,0.0
102901060204.0,0.714,0.0
102901060205.0,1.058,0.0
102901060206.0,0.899,0.0
102901060207.0,1.062,0.0
102901060301.0,1.031,0.0
102901060302.0,0.948,0.0
102901060401.0,0.581,0.0
102901060402.0,0.899,0.0
102901060403.0,1.159,0.0
102901060404.0,0.803,0.0
102901060405.0,0.939,0.0
102901060406.0,0.823,0.0
102901060501.0,1.329,0.0
102901060502.0,1.419,0.0
102901060503.0,1.125,0.0
102901060601.0,1.2,0.0
102901060602.0,1.198,0.0
102901060603.0,1.142,0.0
102901060604.0,1.394,0.0
102901060701.0,1.088,0.0
102901060702.0,1.118,0.0
102901060703.0,1.419,0.0
102901060801.0,1.102,0.0
102901060802.0,1.434,0.0
102901060803.0,1.076,0.0
102901060804.0,1.213,0.0
102901060901.0,1.066,0.0
102901060902.0,1.092,0.0
102901060903.0,0.995,0.0
102901060904.0,1.092,0.0
102901060905.0,1.2,0.0
102901061001.0,1.062,0.0
102901061002.0,1.033,0.0
102901061003.0,1.028,0.0
102901061004.0,1.059,0.0
102901061005.0,1.061,0.0
102901061006.0,1.034,0.0
102901061007.0,1.284,0.0
102901070101.0,1.181,0.0
102901070102.0,1.304,0.0
102901070103.0,1.29,0.0
102901070104.0,1.216,0.0
102901070201.0,0.977,0.0
102901070202.0,0.84,0.0
102901070203.0,1.192,0.0
102901070204.0,0.947,0.0
102901070205.0,1.538,0.0
102901070301.0,1.35,0.0
102901070302.0,1.213,0.0
102901070303.0,1.049,0.0
102901070304.0,1.382,0.0
102901070305.0,1.175,0.0
102901070306.0,1.577,0.0
102901070307.0,1.809,0.0
102901070401.0,1.237,0.0
102901070402.0,1.415,0.0
102901070403.0,1.068,0.0
102901070404.0,1.209,0.0
102901080101.0,0.575,0.0
102901080102.0,0.736,0.0
102901080103.0,0.71,0.0
102901080104.0,0.674,0.0
102901080105.0,0.82,0.0
102901080201.0,0.843,0.0
102901080202.0,0.885,0.0
102901080203.0,1.128,0.0
102901080204.0,1.341,0.0
102901080205.0,1.155,0.0
102901080301.0,0.536,0.0
102901080302.0,0.999,0.0
102901080303.0,0.891,0.0
102901080304.0,0.843,0.0
102901080305.0,1.045,0.0
102901080306.0,1.155,0.0
102901080307.0,0.956,0.0
102901080308.0,0.8,0.0
102901080309.0,0.753,0.0
102901080401.0,0.836,0.0
102901080402.0,0.955,0.0
102901080403.0,0.949,0.0
102901080404.0,0.912,0.0
102901080405.0,1.088,0.0
102901080501.0,1.054,0.0
102901080502.0,1.166,0.0
102901080503.0,1.091,0.0
102901080504.0,1.075,0.0
102901080505.0,1.123,0.0
102901080506.0,1.185,0.0
102901080601.0,1.072,0.0
102901080602.0,1.177,0.0
102901080603.0,1.253,0.0
102901080604.0,0.973,0.0
102901080605.0,1.034,0.0
102901080606.0,1.3,0.0
102901080701.0,1.069,0.0
102901080702.0,1.096,0.0
102901080703.0,1.13,0.0
102901080801.0,1.106,0.0
102901080802.0,1.089,0.0
102901080803.0,1.17,0.0
102901080804.0,1.051,0.0
102901080805.0,1.032,0.0
102901080806.0,1.002,0.0
102901080807.0,1.158,0.0
102901080901.0,0.899,0.0
102901080902.0,0.868,0.0
102901080903.0,2.02,0.0
102901090101.0,2.261,0.0
102901090102.0,2.261,0.0
102901090103.0,2.261,0.0
102901090104.0,2.261,0.0
102901090105.0,2.261,0.0
102901090106.0,2.261,0.0
102901090107.0,2.261,0.0
102901090108.0,2.261,0.0
102901090109.0,2.261,0.0
102901090110.0,2.261,0.0
102901090201.0,2.261,0.0
102901090202.0,2.261,0.0
102901090203.0,2.261,0.0
102901090204.0,2.261,0.0
102901090205.0,2.079,0.0
102901090206.0,2.261,0.0
102901090207.0,2.261,0.0
102901090301.0,1.525,0.0
102901090302.0,1.498,0.0
102901090303.0,1.279,0.0
102901090304.0,1.361,0.0
102901090305.0,1.415,0.0
102901090306.0,1.126,0.0
102901090307.0,1.5,0.0
102901090308.0,1.543,0.0
102901090309.0,1.68,0.0
102901090310.0,1.398,0.0
102901090311.0,1.344,0.0
102901090312.0,1.542,0.0
102901090401.0,2.016,0.0
102901090402.0,1.488,0.0
102901090403.0,1.439,0.0
102901090404.0,1.45,0.0
102901090405.0,1.429,0.0
102901090406.0,1.575,0.0
102901090407.0,1.371,0.0
